event_time,new_order_ids,completed_ids,locked_ids,pending_count,reoptimized_order_count,frozen_future_order_count,warm_start_count,population_size,max_generations,actual_generations,elapsed_seconds,time_budget_hit,early_stop_triggered,fallback_used,fallback_level,best_fitness,final_A_count,final_B_count,final_C_count,unserved_order_ids
2988.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29,,DYN-BENCH-06,4,18,4,24,32,704,0,24,0,0,60,30,60,0,8.425025939941406,True,False,False,fast_incumbent,1791881.5408190894,True,True,3,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,18,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29
2993.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29,,DYN-BENCH-06,4,18,4,24,32,704,0,24,0,0,60,30,60,0,8.133346319198608,True,False,False,fast_incumbent,1791881.5408190894,True,True,3,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,18,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29
2998.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29,,DYN-BENCH-06,4,18,4,24,32,704,0,24,0,0,60,30,60,0,7.9476447105407715,True,False,False,fast_incumbent,1791881.5408190894,True,True,3,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,18,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29
3004.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30,,DYN-BENCH-06,4,19,4,24,32,736,0,24,0,0,60,30,60,0,15.173375368118286,True,False,False,fast_incumbent,1791881.5408190894,True,True,1,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,19,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30
3009.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30,,DYN-BENCH-06,4,19,4,24,32,736,0,24,0,0,60,30,60,0,8.612180948257446,True,False,False,fast_incumbent,1791881.5408190894,True,True,3,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,19,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30
3014.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30,,DYN-BENCH-06,4,19,4,24,32,736,0,24,0,0,60,30,60,0,8.188304662704468,True,False,False,fast_incumbent,1791881.5408190894,True,True,2,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,19,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30
3019.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30,,DYN-BENCH-06,4,19,4,24,32,736,0,24,0,0,60,30,60,0,7.779437065124512,True,False,False,fast_incumbent,1791881.5408190894,True,True,3,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,19,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30
3024.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30,,DYN-BENCH-06,4,19,4,24,32,736,0,24,0,0,60,30,60,0,8.05812120437622,True,False,False,fast_incumbent,1791881.5408190894,True,True,3,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,19,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30
3029.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30,,DYN-BENCH-06,4,19,4,24,32,736,0,24,0,0,60,30,60,0,8.038699865341187,True,False,False,fast_incumbent,1791881.5408190894,True,True,3,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,19,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30
3034.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30,,DYN-BENCH-06,4,19,4,24,32,736,0,24,0,0,60,30,60,0,8.296692132949829,True,False,False,fast_incumbent,1791881.5408190894,True,True,3,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,19,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30
3039.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30,,DYN-BENCH-06,4,19,4,24,32,736,0,24,0,0,60,30,60,0,8.005742311477661,True,False,False,fast_incumbent,1791881.5408190894,True,True,3,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,19,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30
3044.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30,,DYN-BENCH-06,4,19,4,24,32,736,0,24,0,0,60,30,60,0,8.194879293441772,True,False,False,fast_incumbent,1791881.5408190894,True,True,3,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,19,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30
3049.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30,,DYN-BENCH-06,4,19,4,24,32,736,0,24,0,0,60,30,60,0,8.252122163772583,True,False,False,fast_incumbent,1791881.5408190894,True,True,2,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,19,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30
3054.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30,,DYN-BENCH-06,4,19,4,24,32,736,0,24,0,0,60,30,60,0,8.164581537246704,True,False,False,fast_incumbent,1791881.5408190894,True,True,3,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,19,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30
3059.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30,,DYN-BENCH-06,4,19,4,24,32,736,0,24,0,0,60,30,60,0,8.518199920654297,True,False,False,fast_incumbent,1791881.5408190894,True,True,3,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,19,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30
3064.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30,,DYN-BENCH-06,4,19,4,24,32,736,0,24,0,0,60,30,60,0,8.31614899635315,True,False,False,fast_incumbent,1791881.5408190894,True,True,3,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,19,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30
3069.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30,,DYN-BENCH-06,4,19,4,24,32,736,0,24,0,0,60,30,60,0,8.056388854980469,True,False,False,fast_incumbent,1791881.5408190894,True,True,3,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,19,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30
3074.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30,,DYN-BENCH-06,4,19,4,24,32,736,0,24,0,0,60,30,60,0,8.28850245475769,True,False,False,fast_incumbent,1791881.5408190894,True,True,3,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,19,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30
3079.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30,,DYN-BENCH-06,4,19,4,24,32,736,0,24,0,0,60,30,60,0,8.120222330093384,True,False,False,fast_incumbent,1791881.5408190894,True,True,3,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,19,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30
3084.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30,,DYN-BENCH-06,4,19,4,24,32,736,0,24,0,0,60,30,60,0,8.408177375793457,True,False,False,fast_incumbent,1791881.5408190894,True,True,3,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,19,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30
3089.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30,,DYN-BENCH-06,4,19,4,24,32,736,0,24,0,0,60,30,60,0,8.132723569869995,True,False,False,fast_incumbent,1791881.5408190894,True,True,3,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,19,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30
3094.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30,,DYN-BENCH-06,4,19,4,24,32,736,0,24,0,0,60,30,60,0,8.06193733215332,True,False,False,fast_incumbent,1791881.5408190894,True,True,3,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,19,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30
3099.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30,,DYN-BENCH-06,4,19,4,24,32,736,0,24,0,0,60,30,60,0,8.159832000732422,True,False,False,fast_incumbent,1791881.5408190894,True,True,3,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,19,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30
3104.3,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30,,DYN-BENCH-06,4,19,4,24,32,736,0,24,0,0,60,30,60,0,8.187986612319946,True,False,False,fast_incumbent,1791881.5408190894,True,True,3,1791881.5408190894,0,4,0,0,3,0,0,4,4,True,True,19,fast_incumbent_preserved_old_structure,True,,,0,4,0,DYN-BENCH-08;DYN-BENCH-10;DYN-BENCH-13;DYN-BENCH-15;DYN-BENCH-16;DYN-BENCH-17;DYN-BENCH-18;DYN-BENCH-19;DYN-BENCH-20;DYN-BENCH-21;DYN-BENCH-22;DYN-BENCH-23;DYN-BENCH-24;DYN-BENCH-25;DYN-BENCH-26;DYN-BENCH-27;DYN-BENCH-28;DYN-BENCH-29;DYN-BENCH-30
